timestamp,temperature_C,pressure_hPa,humidity_percent,gas_ohms
1164931,25.68,101265.08,42.02,205378.28
1165067,25.67,101266.35,42.02,205506.44
1165213,25.66,101266.42,42.02,205506.44
1165349,25.67,101268.72,41.99,207578.86
1165496,25.66,101267.52,42.0,206407.98
1165642,25.66,101266.93,42.01,206149.61
1165778,25.66,101266.08,42.0,205634.75
1165925,25.65,101266.67,42.02,206667.06
1166062,25.66,101267.19,41.98,206278.73
1166209,25.66,101268.12,42.01,205250.28
1166345,25.66,101268.2,42.01,205891.86
1166491,25.66,101267.52,42.0,205634.75
1166627,25.65,101267.34,41.98,205250.28
1166774,25.66,101268.62,42.01,205250.28
1166920,25.66,101266.76,41.98,204994.78
1167056,25.67,101269.05,42.0,204612.7
1167203,25.68,101268.3,41.99,204105.48
1167340,25.68,101270.17,42.0,204867.28
1167486,25.68,101266.95,42.02,204867.28
1167623,25.68,101267.05,42.01,204358.78
1167769,25.68,101266.27,41.99,204739.91
1167905,25.67,101264.63,42.0,204867.28
1168052,25.69,101268.48,41.99,204612.7
1168198,25.69,101268.93,41.99,204612.7
1168334,25.68,101267.97,41.99,203979.06
1168481,25.68,101266.44,42.0,204105.48
1168618,25.67,101265.06,42.0,204612.7
1168764,25.68,101266.27,41.99,204485.69
1168901,25.68,101265.25,42.0,203349.36
1169047,25.69,101268.57,42.0,203349.36
1169183,25.68,101267.38,41.99,202973.39
1169330,25.68,101266.69,42.01,203726.7
1169466,25.69,101268.83,41.98,203349.36
1169612,25.7,101266.95,41.98,203726.7
1169759,25.69,101266.28,41.99,202973.39
1169896,25.7,101267.64,42.0,204358.78
1170042,25.69,101267.22,41.99,202474.23
1170179,25.69,101267.74,41.97,203726.7
1170325,25.7,101266.28,41.98,203600.78
1170461,25.69,101268.58,41.99,203726.7
1170608,25.67,101264.39,41.97,203726.7
1170744,25.68,101264.91,41.99,202848.36
1170890,25.68,101267.9,41.99,204358.78
1171027,25.67,101266.25,41.98,204232.06
1171174,25.68,101267.2,41.98,205122.45
1171320,25.69,101268.48,41.99,204232.06
1171457,25.68,101268.38,42.0,204358.78
1171603,25.68,101267.88,41.98,204612.7
1171739,25.67,101265.83,41.99,204867.28
1171886,25.67,101265.83,41.96,204867.28
1172022,25.67,101265.84,41.97,204739.91
1172168,25.67,101266.77,41.99,205250.28
1172305,25.67,101267.52,41.97,204867.28
1172452,25.66,101268.02,41.97,203852.81
1172598,25.66,101266.76,41.97,204612.7
1172734,25.66,101266.93,41.97,204612.7
1172881,25.66,101266.76,41.97,204994.78
1173017,25.66,101267.69,41.97,206407.98
1173164,25.65,101268.37,41.96,205250.28
1173300,25.65,101267.52,41.96,205506.44
1173446,25.65,101267.94,41.98,206020.66
1173583,25.65,101266.14,41.97,206278.73
1173730,25.66,101267.43,41.98,206796.81
1173866,25.66,101268.8,41.97,205506.44
1174012,25.66,101266.84,41.97,205891.86
1174149,25.67,101267.52,41.97,205763.22
1174295,25.67,101264.9,41.98,205506.44
1174441,25.68,101268.13,41.97,205634.75
1174578,25.68,101268.73,41.98,206149.61
1174724,25.68,101267.22,41.98,204867.28
1174861,25.69,101267.13,41.97,206407.98
1175008,25.68,101266.77,41.99,206278.73
1175144,25.68,101266.38,41.97,206278.73
1175290,25.69,101269.5,41.98,205506.44
1175427,25.69,101264.68,41.98,206278.73
1175573,25.69,101266.2,41.98,205763.22
1175719,25.7,101269.27,41.97,206149.61
1175856,25.68,101266.2,41.99,206407.98
1176002,25.67,101264.39,41.97,206407.98
1176139,25.69,101267.73,41.98,206020.66
1176286,25.68,101266.1,41.97,205506.44
1176422,25.69,101268.92,41.96,207317.52
1176568,25.69,101270.12,41.99,206667.06
1176705,25.69,101268.23,41.98,204994.78
1176851,25.68,101265.93,41.98,206667.06
1176987,25.69,101265.77,41.97,206796.81
1177134,25.67,101266.25,41.97,206667.06
1177280,25.69,101268.83,41.96,206537.45
1177417,25.67,101262.78,41.96,206667.06
1177564,25.69,101265.77,41.97,206796.81
1177700,25.7,101268.93,41.96,206407.98
1177846,25.68,101263.65,41.98,207056.83
1177982,25.69,101267.06,41.98,206667.06
1178129,25.7,101267.57,41.97,206407.98
1178265,25.7,101266.62,41.97,207709.77
1178412,25.7,101266.55,41.98,206407.98
1178549,25.7,101266.04,41.97,205763.22
1178695,25.68,101264.84,41.96,205506.44
1178842,25.7,101268.93,41.97,206020.66
1178978,25.7,101266.55,41.96,206667.06
1179124,25.7,101264.68,41.95,205763.22
1179260,25.7,101267.29,41.96,206796.81
1179407,25.7,101266.3,41.95,207972.09
1179543,25.7,101267.23,41.96,205763.22
1179689,25.69,101268.08,41.95,206407.98
1179827,25.69,101266.55,41.96,206149.61
1179973,25.69,101268.77,41.95,206796.81
1180120,25.69,101264.74,41.96,205891.86
1180256,25.69,101266.79,41.95,205122.45
1180402,25.69,101267.74,41.96,204739.91
1180538,25.69,101267.89,41.95,205378.28
1180685,25.69,101268.41,41.93,204994.78
1180821,25.7,101265.43,41.95,205763.22
1180968,25.7,101267.49,41.94,205634.75
1181105,25.7,101266.47,41.94,206149.61
1181251,25.7,101266.64,41.95,205763.22
1181387,25.7,101267.23,41.96,205891.86
1181534,25.71,101267.75,41.93,206278.73
1181680,25.71,101269.7,41.95,205378.28
1181816,25.7,101262.98,41.93,205891.86
1181963,25.71,101266.73,41.95,206667.06
1182099,25.71,101266.73,41.93,205891.86
1182246,25.7,101264.77,41.95,204994.78
1182383,25.71,101266.31,41.95,204867.28
1182529,25.71,101265.45,41.92,205506.44
1182665,25.71,101266.21,41.95,206278.73
1182812,25.71,101267.58,41.95,205763.22
1182958,25.71,101265.88,41.94,205506.44
1183094,25.72,101267.09,41.93,205378.28
1183241,25.71,101266.31,41.94,205506.44
1183377,25.72,101267.77,41.94,205634.75
1183524,25.71,101267.75,41.93,205891.86
1183661,25.71,101265.13,41.94,205891.86
1183807,25.71,101266.21,41.95,205634.75
1183943,25.71,101266.82,41.93,205506.44
1184090,25.71,101266.9,41.94,205634.75
1184226,25.7,101266.45,41.92,205763.22
1184372,25.7,101265.79,41.95,206537.45
1184519,25.69,101266.38,41.92,205378.28
1184655,25.7,101265.36,41.94,205763.22
1184802,25.71,101267.15,41.92,206667.06
1184939,25.71,101268.85,41.93,204994.78
1185085,25.7,101266.88,41.94,205378.28
1185221,25.7,101266.55,41.95,205634.75
1185368,25.7,101266.55,41.93,204358.78
1185504,25.7,101265.87,41.91,204739.91
1185650,25.71,101268.85,41.92,203098.55
1185797,25.71,101267.15,41.94,204485.69
1185933,25.71,101265.95,41.92,204232.06
1186079,25.71,101268.77,41.93,203600.78
1186216,25.71,101265.62,41.94,204105.48
1186363,25.71,101268.09,41.93,204485.69
1186499,25.7,101265.2,41.92,202973.39
1186646,25.71,101266.21,41.94,204358.78
1186782,25.71,101266.21,41.93,203726.7
1186928,25.71,101267.41,41.92,203852.81
1187064,25.71,101266.05,41.94,203852.81
1187211,25.71,101267.06,41.91,203349.36
1187357,25.7,101267.39,41.94,203600.78
1187494,25.71,101269.19,41.92,203726.7
1187641,25.72,101266.49,41.91,203349.36
1187777,25.71,101268.52,41.91,203726.7
1187923,25.72,101268.87,41.91,203600.78
1188060,25.72,101268.27,41.92,203726.7
1188206,25.71,101266.13,41.91,203474.98
1188342,25.72,101267.93,41.91,203349.36
1188489,25.72,101266.32,41.93,203852.81
1188626,25.7,101265.28,41.91,203600.78
1188772,25.72,101267.0,41.91,203726.7
1188919,25.72,101268.35,41.93,204358.78
1189055,25.72,101266.83,41.91,204867.28
1189201,25.71,101265.2,41.91,203726.7
1189338,25.72,101265.98,41.9,204232.06
1189484,25.72,101266.57,41.92,203349.36
1189620,25.72,101266.4,41.91,204739.91
1189767,25.73,101266.83,41.94,203852.81
1189903,25.73,101268.52,41.92,203979.06
1190050,25.73,101266.75,41.89,203474.98
1190187,25.73,101266.41,41.89,203600.78
1190333,25.73,101265.98,41.92,203852.81
1190479,25.73,101268.62,41.91,203600.78
1190616,25.73,101267.52,41.9,203600.78
1190762,25.74,101266.75,41.9,202848.36
1190898,25.74,101267.53,41.92,202973.39
1191045,25.73,101267.84,41.91,203223.89
1191181,25.73,101268.87,41.9,201730.13
1191328,25.72,101264.71,41.91,201853.77
1191464,25.73,101266.16,41.91,201730.13
1191611,25.72,101265.05,41.9,201853.77
1191747,25.73,101266.84,41.92,202723.52
1191894,25.73,101265.3,41.9,202349.86
1192040,25.73,101267.01,41.9,201853.77
1192176,25.73,101264.8,41.92,200380.05
1192323,25.74,101267.53,41.9,199409.42
1192459,25.74,101267.27,41.89,200868.88
1192605,25.74,101268.04,41.89,199047.86
1192742,25.74,101265.32,41.89,198328.69
1192889,25.74,101268.04,41.88,197852.11
1193025,25.74,101267.61,41.9,197259.61
1193171,25.74,101266.69,41.89,196553.23
1193308,25.74,101267.35,41.89,196085.16
1193454,25.75,101266.94,41.9,196201.95
1193601,25.75,101266.77,41.89,193436.3
1193737,25.75,101267.88,41.89,193663.77
1193884,25.74,101266.34,41.9,194349.47
1194020,25.74,101265.66,41.89,195503.16
1194167,25.74,101265.73,41.92,196318.91
1194303,25.73,101266.16,41.91,196670.61
1194449,25.73,101266.99,41.92,197733.31
1194586,25.73,101266.92,41.92,198090.11
1194732,25.73,101264.71,41.95,198090.11
1194878,25.73,101267.25,41.92,199047.86
1195015,25.73,101266.23,41.95,200014.95
1195162,25.74,101266.69,41.96,199288.75
1195298,25.73,101265.05,41.95,199047.86
1195445,25.73,101266.23,41.95,199168.25
1195581,25.72,101263.68,41.96,199893.55
1195727,25.74,101266.58,41.97,200014.95
1195864,25.74,101267.19,41.96,200502.02
1196010,25.74,101264.88,41.96,200380.05
1196146,25.74,101265.66,41.98,200380.05
1196293,25.72,101264.7,42.0,201114.2
1196439,25.74,101267.78,41.97,200380.05
1196576,25.74,101266.51,42.01,200624.16
1196723,25.74,101267.53,42.01,201483.31
1196859,25.74,101266.34,42.01,200380.05
1197005,25.73,101265.9,42.0,200624.16
1197142,25.74,101267.44,42.01,200258.17
1197288,25.74,101266.07,42.02,200136.5
1197424,25.74,101266.08,42.02,200746.44
1197571,25.75,101265.75,42.03,200624.16
1197707,25.74,101265.49,42.02,201237.08
1197854,25.74,101265.39,42.02,201977.56
1198001,25.73,101265.73,42.03,200502.02
1198137,25.74,101267.09,42.04,199409.42
1198283,25.73,101265.82,42.03,199893.55
1198419,25.74,101267.77,42.05,199047.86
1198566,25.73,101266.49,42.03,199168.25
1198702,25.72,101267.08,42.04,199288.75
1198849,25.72,101265.3,42.03,199288.75
1198985,25.71,101266.31,42.06,199530.25
1199132,25.72,101267.42,42.06,200014.95
1199268,25.71,101265.63,42.05,199409.42
1199415,25.7,101266.3,42.06,200136.5
1199561,25.71,101265.62,42.06,200746.44
1199697,25.72,101266.41,42.06,200258.17
1199844,25.71,101266.4,42.06,200380.05
1199980,25.71,101266.05,42.08,200136.5
1200126,25.71,101264.7,42.05,199772.31
1200263,25.72,101266.41,42.05,200502.02
1200409,25.73,101267.17,42.08,199288.75
1200546,25.72,101268.43,42.06,198927.66
1200693,25.73,101265.66,42.06,200868.88
1200829,25.72,101266.74,42.07,199651.19
1200975,25.72,101263.35,42.05,200014.95
1201122,25.72,101265.47,42.06,199530.25
1201258,25.72,101268.02,42.08,199772.31
1201404,25.73,101266.67,42.08,200014.95
1201541,25.71,101266.21,42.07,200624.16
1201687,25.72,101267.16,42.07,200380.05
1201824,25.72,101266.07,42.06,201360.13
1201971,25.72,101271.5,42.07,200991.47
1202107,25.73,101267.86,42.07,201114.2
1202253,25.72,101266.07,42.06,200746.44
1202390,25.73,101266.49,42.07,200380.05
1202536,25.72,101265.39,42.06,201483.31
1202682,25.72,101266.07,42.07,200868.88
1202819,25.73,101267.34,42.06,200014.95
1202965,25.72,101265.21,42.06,199409.42
1203101,25.73,101266.84,42.06,200380.05
1203248,25.72,101266.07,42.08,200502.02
1203385,25.71,101265.37,42.07,201114.2
1203531,25.7,101266.98,42.08,201360.13
1203667,25.7,101266.89,42.08,201114.2
1203814,25.69,101264.51,42.08,202598.81
1203960,25.71,101268.68,42.06,202349.86
1204097,25.71,101267.66,42.06,202598.81
1204243,25.71,101268.0,42.08,201977.56
1204379,25.7,101265.2,42.06,201977.56
1204526,25.71,101268.43,42.06,203098.55
1204663,25.71,101268.34,42.06,202225.58
1204809,25.71,101267.41,42.06,202101.5
1204945,25.71,101266.05,42.07,202474.23
1205092,25.72,101268.52,42.07,202474.23
1205228,25.71,101266.13,42.04,203223.89
1205374,25.71,101266.39,42.07,201853.77
1205521,25.71,101268.52,42.08,201977.56
1205657,25.71,101265.71,42.07,203098.55
1205804,25.71,101266.4,42.09,203979.06
1205941,25.71,101265.71,42.07,202349.86
1206087,25.71,101267.67,42.07,202349.86
1206223,25.71,101268.09,42.07,201977.56
1206370,25.71,101266.21,42.08,201606.64
1206506,25.71,101266.56,42.06,200380.05
1206652,25.72,101267.16,42.09,201237.08
1206789,25.72,101266.57,42.08,200991.47
1206935,25.72,101267.24,42.07,200624.16
1207081,25.73,101266.41,42.1,202101.5
1207218,25.73,101267.09,42.09,200991.47
1207365,25.73,101266.16,42.1,201977.56
1207501,25.72,101266.23,42.11,201114.2
1207648,25.73,101268.11,42.11,202848.36
1207784,25.73,101266.84,42.09,202101.5
1207930,25.73,101266.99,42.1,202225.58
1208067,25.73,101266.16,42.11,201977.56
1208213,25.74,101266.51,42.11,202723.52
1208349,25.73,101267.84,42.12,202973.39
1208496,25.74,101267.44,42.12,202973.39
1208642,25.73,101267.16,42.11,203600.78
1208779,25.72,101265.04,42.12,202973.39
1208926,25.72,101267.24,42.11,203726.7
1209062,25.71,101265.71,42.11,203223.89
1209208,25.72,101266.32,42.11,203600.78
1209345,25.71,101267.84,42.11,204232.06
1209491,25.72,101269.3,42.1,203726.7
1209627,25.71,101267.41,42.1,204612.7
1209774,25.72,101267.68,42.1,204105.48
1209920,25.72,101268.09,42.11,203979.06
1210056,25.72,101269.04,42.11,204612.7
1210204,25.72,101266.83,42.09,203600.78
1210340,25.73,101267.77,42.11,204105.48
1210486,25.73,101268.36,42.11,204867.28
1210622,25.73,101266.16,42.08,203349.36
1210769,25.72,101266.23,42.09,203852.81
1210905,25.74,101266.51,42.09,204105.48
1211052,25.74,101267.61,42.1,203852.81
1211188,25.74,101267.7,42.09,202349.86
1211334,25.74,101266.69,42.09,199409.42
1211481,25.73,101264.79,42.08,199772.31
1211618,25.74,101268.11,42.09,198567.84
1211764,25.74,101268.45,42.07,200380.05
1211900,25.73,101267.52,42.08,198209.31
1212047,25.73,101269.89,42.06,198567.84
1212183,25.72,101268.11,42.07,198687.63
1212329,25.73,101267.52,42.06,198090.11
1212466,25.72,101267.77,42.06,198090.11
1212612,25.72,101267.6,42.06,197971.03
1212759,25.72,101266.92,42.07,197377.81
1212896,25.71,101264.86,42.04,198090.11
1213042,25.73,101268.2,42.07,197377.81
1213178,25.73,101267.94,42.07,196788.13
1213325,25.73,101267.17,42.06,197496.17
1213461,25.73,101269.04,42.05,197259.61
1213607,25.73,101266.59,42.05,196788.13
1213744,25.74,101266.76,42.03,197971.03
1213890,25.74,101266.92,42.03,197852.11
1214027,25.74,101268.11,42.02,198687.63
1214174,25.74,101267.88,42.02,197971.03
1214320,25.73,101265.98,42.03,197141.52
1214456,25.74,101268.2,42.02,199168.25
1214603,25.74,101266.92,42.03,198209.31
1214739,25.74,101267.88,42.03,199409.42
1214885,25.74,101268.73,42.02,199651.19
1215022,25.74,101267.02,42.02,200502.02
1215168,25.74,101267.7,42.01,200136.5
1215304,25.73,101268.54,42.02,200258.17
1215452,25.74,101268.89,41.99,200258.17
1215588,25.73,101266.33,42.02,200868.88
1215734,25.74,101268.04,42.01,201114.2
1215881,25.74,101268.79,41.99,200014.95
1216017,25.73,101266.16,41.99,200991.47
1216163,25.73,101266.67,41.99,200991.47
1216300,25.73,101267.34,41.99,202474.23
1216446,25.74,101267.26,41.99,201606.64
1216582,25.74,101268.2,42.0,201977.56
1216730,25.74,101266.34,41.99,201730.13
1216866,25.74,101267.7,41.98,200991.47
1217012,25.73,101265.48,41.99,201114.2
1217159,25.74,101268.73,41.98,200868.88
1217295,25.72,101266.41,41.96,200380.05
1217441,25.72,101268.35,41.97,199409.42
1217577,25.71,101266.21,41.98,197852.11
1217724,25.71,101268.26,41.96,197614.67
1217860,25.72,101269.8,41.96,196201.95
1218007,25.72,101267.68,41.95,196788.13
1218144,25.71,101270.21,41.97,195968.47
1218290,25.72,101267.09,41.94,195040.05
1218426,25.72,101267.85,41.97,195851.94
1218573,25.72,101268.52,41.93,195851.94
1218719,25.72,101268.62,41.95,195155.59
1218855,25.72,101268.02,41.93,195040.05
1219002,25.72,101266.32,41.94,195851.94
1219138,25.73,101270.32,41.95,196436.02
1219284,25.73,101269.13,41.95,197023.58
1219422,25.73,101269.21,41.92,196436.02
1219568,25.72,101267.59,41.94,196788.13
1219704,25.72,101266.74,41.93,196318.91
1219851,25.72,101267.41,41.93,196436.02
1219987,25.74,101268.62,41.93,196436.02
1220133,25.74,101271.35,41.93,198090.11
1220280,25.72,101264.96,41.93,197971.03
1220416,25.74,101269.4,41.93,198687.63
1220562,25.74,101269.91,41.93,197141.52
1220700,25.73,101267.52,41.95,198807.56
1220846,25.72,101266.23,41.94,198807.56
1220982,25.73,101268.79,41.93,199409.42
1221129,25.73,101267.16,41.92,200502.02
1221265,25.73,101267.17,41.93,200746.44
1221411,25.73,101267.43,41.93,200258.17
1221558,25.72,101265.81,41.93,200624.16
1221694,25.73,101267.68,41.93,200991.47
1221840,25.74,101269.31,41.92,201606.64
1221978,25.73,101267.25,41.93,201237.08
1222124,25.74,101267.7,41.92,200991.47
1222260,25.74,101265.66,41.93,201606.64
1222407,25.74,101268.73,41.93,201483.31
1222543,25.74,101268.89,41.91,201114.2
1222689,25.74,101267.35,41.92,201730.13
1222825,25.73,101268.7,41.93,202225.58
1222972,25.74,101267.42,41.93,201483.31
1223118,25.74,101266.58,41.92,201606.64
1223256,25.74,101267.88,41.91,202598.81
1223402,25.73,101267.01,41.92,203349.36
1223538,25.72,101269.38,41.93,202723.52
1223685,25.72,101269.89,41.93,202101.5
1223821,25.7,101267.29,41.91,203098.55
1223967,25.69,101266.2,41.91,204105.48
1224103,25.69,101265.43,41.91,202973.39
1224250,25.71,101267.31,41.9,203852.81
1224386,25.7,101265.87,41.9,202723.52
1224534,25.71,101265.95,41.92,202474.23
1224680,25.71,101266.31,41.9,204232.06
1224816,25.71,101265.45,41.92,204485.69
1224963,25.7,101264.43,41.91,204358.78
1225099,25.71,101267.67,41.91,204358.78
1225245,25.72,101269.04,41.89,203979.06
1225381,25.71,101265.88,41.91,203600.78
1225528,25.71,101268.26,41.9,204358.78
1225664,25.7,101269.77,41.89,204994.78
1225810,25.7,101268.08,41.89,204358.78
1225958,25.69,101269.43,41.9,204994.78
1226094,25.68,101267.28,41.91,204358.78
1226241,25.66,101267.52,41.89,205506.44
1226377,25.66,101268.88,41.9,205378.28
1226523,25.66,101270.16,41.9,205378.28
1226659,25.66,101269.23,41.89,205634.75
1226806,25.66,101270.32,41.9,206278.73
1226942,25.66,101268.45,41.9,206407.98
1227089,25.65,101265.22,41.88,206149.61
1227226,25.67,101267.79,41.9,206537.45
1227372,25.66,101266.84,41.88,206020.66
1227518,25.67,101266.16,41.9,206407.98
1227655,25.68,101268.47,41.87,206278.73
1227801,25.68,101268.57,41.91,206796.81
1227937,25.68,101266.95,41.9,206796.81
1228084,25.69,101268.15,41.91,205763.22
1228220,25.69,101269.43,41.89,205506.44
1228367,25.69,101267.13,41.89,206278.73
1228504,25.69,101268.32,41.91,206149.61
1228650,25.7,101268.08,41.89,206407.98
1228786,25.69,101267.57,41.9,206407.98
1228933,25.7,101267.06,41.89,205891.86
1229079,25.7,101265.53,41.91,204994.78
1229215,25.7,101265.53,41.92,204867.28
1229362,25.7,101267.91,41.91,206278.73
1229499,25.7,101266.88,41.9,205506.44
1229645,25.69,101266.38,41.91,206667.06
1229782,25.69,101265.09,41.9,204739.91
1229928,25.69,101266.38,41.89,204232.06
1230064,25.68,101264.67,41.92,204994.78
1230211,25.68,101264.34,41.91,203600.78
1230357,25.7,101266.95,41.91,203098.55
1230493,25.7,101267.39,41.91,203223.89
1230640,25.7,101267.23,41.91,203223.89
1230777,25.7,101265.43,41.91,203600.78
1230923,25.7,101266.38,41.9,202973.39
1231059,25.7,101264.6,41.91,202474.23
1231206,25.7,101265.11,41.9,203726.7
1231342,25.7,101267.39,41.89,201853.77
1231489,25.68,101261.78,41.91,201853.77
1231625,25.68,101264.4,41.91,202349.86
1231771,25.68,101266.38,41.92,202349.86
1231918,25.67,101263.88,41.9,202848.36
1232055,25.67,101265.16,41.93,202349.86
1232201,25.68,101268.38,41.91,203098.55
1232337,25.67,101265.75,41.94,203098.55
1232484,25.67,101265.06,41.92,202848.36
1232620,25.67,101262.86,41.93,203600.78
1232766,25.67,101266.43,41.92,204358.78
1232903,25.68,101265.0,41.95,203979.06
1233049,25.68,101265.08,41.92,203979.06
1233196,25.68,101265.76,41.93,204358.78
1233333,25.69,101266.11,41.93,203852.81
1233479,25.69,101266.45,41.94,204358.78
1233615,25.69,101265.02,41.95,204739.91
1233762,25.69,101263.83,41.95,204485.69
1233898,25.69,101264.34,41.93,204867.28
1234044,25.69,101265.7,41.95,204867.28
1234181,25.7,101264.68,41.94,204358.78
1234327,25.7,101262.88,41.94,204994.78
1234463,25.7,101265.53,41.95,205378.28
1234611,25.69,101263.9,41.95,204739.91
1234747,25.7,101266.64,41.95,205763.22
1234893,25.71,101266.8,41.95,205506.44
1235040,25.71,101266.48,41.95,205378.28
1235176,25.71,101266.13,41.95,205506.44
1235322,25.71,101265.28,41.94,205378.28
1235459,25.71,101263.41,41.96,205506.44
1235605,25.7,101263.66,41.95,206020.66
1235741,25.71,101263.09,41.96,204739.91
1235889,25.71,101263.33,41.93,204232.06
1236025,25.72,101264.79,41.95,204612.7
1236171,25.72,101266.58,41.95,205122.45
1236318,25.71,101266.21,41.95,205250.28
1236454,25.7,101262.63,41.94,204867.28
1236600,25.71,101264.09,41.92,204232.06
1236737,25.71,101265.02,41.95,205763.22
1236883,25.7,101262.81,41.95,204867.28
1237019,25.71,101264.09,41.95,203726.7
1237166,25.71,101266.21,41.97,203979.06
1237303,25.71,101265.8,41.97,204105.48
1237449,25.71,101264.18,41.96,204232.06
1237585,25.71,101262.91,41.95,204612.7
1237732,25.71,101265.29,41.96,203852.81
1237878,25.71,101264.94,41.95,204485.69
1238014,25.71,101265.71,41.96,204105.48
1238161,25.71,101264.11,41.96,203600.78
1238297,25.71,101264.35,41.97,205122.45
1238444,25.72,101266.58,41.96,204867.28
1238581,25.71,101265.13,41.94,205506.44
1238727,25.71,101267.06,41.96,205122.45
1238863,25.7,101265.7,41.96,204612.7
1239010,25.7,101267.73,41.95,206020.66
1239146,25.69,101263.73,41.93,205122.45
1239292,25.7,101266.21,41.95,205634.75
1239439,25.7,101266.47,41.95,205378.28
1239575,25.71,101267.75,41.96,205378.28
1239721,25.71,101266.73,41.95,206537.45
1239859,25.71,101266.13,41.96,205250.28
1240005,25.7,101264.68,41.97,205891.86
1240141,25.71,101265.45,41.95,204232.06
1240288,25.7,101266.64,41.97,205378.28
1240424,25.7,101267.57,41.96,203726.7
1240570,25.7,101263.66,41.96,203726.7
1240717,25.69,101263.56,41.95,204358.78
1240853,25.71,101268.01,41.96,203726.7
1240999,25.71,101270.2,41.96,204485.69
1241136,25.69,101264.0,41.97,204232.06
1241283,25.71,101267.23,41.96,204105.48
1241419,25.7,101265.11,41.97,203223.89
1241566,25.71,101265.45,41.98,203979.06
1241702,25.72,101267.42,41.96,205122.45
1241848,25.72,101268.45,41.97,205250.28
1241985,25.71,101266.9,41.97,204232.06
1242131,25.71,101266.99,41.97,204612.7
1242277,25.71,101267.75,41.97,204485.69
1242414,25.7,101267.31,41.99,204105.48
1242560,25.71,101269.61,41.97,204358.78
1242697,25.69,101267.06,41.98,204612.7
1242844,25.71,101267.49,41.97,205763.22
1242980,25.71,101268.52,41.97,205250.28
1243126,25.71,101269.96,41.99,205122.45
1243262,25.71,101268.17,41.98,205122.45
1243409,25.71,101267.59,41.99,204994.78
1243545,25.72,101268.45,41.99,205506.44
1243692,25.72,101268.52,42.0,203979.06
1243838,25.71,101266.39,41.98,206149.61
1243975,25.71,101265.88,41.99,204612.7
1244122,25.72,101267.68,42.01,204994.78
1244258,25.72,101266.92,41.99,204358.78
1244404,25.72,101269.12,42.0,206020.66
1244540,25.72,101267.16,42.0,205250.28
1244687,25.73,101268.27,41.99,204358.78
1244823,25.72,101267.24,41.99,203600.78
1244969,25.72,101266.05,41.99,204232.06
1245107,25.74,101266.75,42.01,203726.7
1245253,25.74,101268.27,42.02,203852.81
1245400,25.74,101266.58,42.0,204105.48
1245536,25.74,101268.89,42.01,204867.28
1245682,25.74,101267.44,42.0,203979.06
1245818,25.74,101265.05,42.01,202598.81
1245965,25.74,101266.75,42.02,204105.48
1246101,25.75,101269.84,42.0,204105.48
1246247,25.74,101269.3,41.99,203979.06
1246385,25.74,101267.09,42.02,204232.06
1246531,25.74,101268.8,42.0,203600.78
1246667,25.73,101267.68,41.98,203474.98
1246814,25.74,101268.63,42.0,204232.06
1246960,25.74,101268.63,41.98,203852.81
1247096,25.74,101267.02,41.99,203223.89
